Crypto,Date,Open,High,Low,Close
BTC,11/25/19,7066.0,7372.0,6559.0,7236.0
BTC,11/24/19,7295.0,7352.0,6958.0,7066.0
BTC,11/23/19,7345.0,7360.0,7118.0,7295.0
BTC,11/22/19,7617.0,7722.0,6816.0,7345.0
BTC,11/21/19,8102.0,8127.0,7447.0,7617.0
BTC,11/20/19,8124.0,8219.0,8051.0,8099.0
BTC,11/19/19,8231.0,8233.0,8030.0,8124.0
BTC,11/18/19,8565.0,8565.0,8083.0,8231.0
BTC,11/17/19,8494.0,8629.0,8409.0,8566.0
BTC,11/16/19,8461.0,8533.0,8437.0,8494.0
BTC,11/15/19,8660.0,8773.0,8407.0,8462.0
BTC,11/14/19,8768.0,8794.0,8578.0,8660.0
BTC,11/13/19,8772.0,8833.0,8716.0,8766.0
BTC,11/12/19,8744.0,8852.0,8579.0,8772.0
BTC,11/11/19,9052.0,9105.0,8618.0,8744.0
BTC,11/10/19,8805.0,9127.0,8756.0,9052.0
BTC,11/9/19,8867.0,8878.0,8733.0,8803.0
BTC,11/8/19,9211.0,9248.0,8687.0,8867.0
BTC,11/7/19,9318.0,9374.0,9108.0,9211.0
BTC,11/6/19,9360.0,9446.0,9268.0,9318.0
BTC,11/5/19,9447.0,9486.0,9200.0,9359.0
BTC,11/4/19,9161.0,9540.0,9136.0,9447.0
BTC,11/3/19,9322.0,9385.0,9088.0,9168.0
BTC,11/2/19,9223.0,9398.0,9214.0,9322.0
BTC,11/1/19,9180.0,9298.0,9072.0,9222.0
BTC,10/31/19,9192.0,9412.0,8976.0,9180.0
BTC,10/30/19,9453.0,9472.0,9033.0,9193.0
BTC,10/29/19,9461.0,9549.0,9111.0,9453.0
BTC,10/28/19,9611.0,9928.0,9285.0,9467.0
BTC,10/27/19,9132.0,9799.0,9103.0,9611.0
BTC,10/26/19,8578.0,10412.0,8578.0,9143.0
BTC,10/25/19,7464.0,8746.0,7417.0,8589.0
BTC,10/24/19,7496.0,7515.0,7369.0,7464.0
BTC,10/23/19,8137.0,8137.0,7338.0,7499.0
BTC,10/22/19,8211.0,8310.0,8100.0,8137.0
BTC,10/21/19,8238.0,8317.0,8169.0,8211.0
BTC,10/20/19,7960.0,8311.0,7906.0,8245.0
BTC,10/19/19,7955.0,8087.0,7902.0,7952.0
BTC,10/18/19,8054.0,8124.0,7849.0,7957.0
BTC,10/17/19,7995.0,8126.0,7947.0,8054.0
BTC,10/16/19,8157.0,8184.0,7929.0,7994.0
BTC,10/15/19,8349.0,8406.0,8133.0,8157.0
BTC,10/14/19,8265.0,8400.0,8232.0,8349.0
BTC,10/13/19,8352.0,8470.0,8174.0,8265.0
BTC,10/12/19,8346.0,8407.0,8257.0,8350.0
BTC,10/11/19,8583.0,8791.0,8297.0,8346.0
BTC,10/10/19,8599.0,8665.0,8475.0,8582.0
BTC,10/9/19,8137.0,8692.0,8130.0,8599.0
BTC,10/8/19,8224.0,8345.0,8120.0,8138.0
BTC,10/7/19,7911.0,8311.0,7790.0,8217.0
BTC,10/6/19,8110.0,8199.0,7797.0,7911.0
BTC,10/5/19,8177.0,8228.0,8031.0,8109.0
BTC,10/4/19,8157.0,8293.0,8063.0,8177.0
BTC,10/3/19,8245.0,8423.0,8100.0,8156.0
BTC,10/2/19,8382.0,8423.0,8182.0,8245.0
BTC,10/1/19,8246.0,8528.0,8202.0,8392.0
BTC,9/30/19,8022.0,8362.0,7741.0,8246.0
BTC,9/29/19,8182.0,8338.0,7940.0,8023.0
BTC,9/28/19,8074.0,8279.0,8041.0,8182.0
BTC,9/27/19,8104.0,8143.0,7887.0,8074.0
BTC,9/26/19,8524.0,8657.0,7785.0,8104.0
BTC,9/25/19,8589.0,8798.0,8252.0,8528.0
BTC,9/24/19,9791.0,9802.0,8064.0,8589.0
BTC,9/23/19,10016.0,10082.0,9725.0,9793.0
BTC,9/22/19,9972.0,10084.0,9864.0,10016.0
BTC,9/21/19,10145.0,10189.0,9965.0,9972.0
BTC,9/20/19,10267.0,10317.0,10099.0,10145.0
BTC,9/19/19,10202.0,10372.0,9710.0,10267.0
BTC,9/18/19,10260.0,10269.0,10105.0,10202.0
BTC,9/17/19,10223.0,10354.0,10149.0,10271.0
BTC,9/16/19,10284.0,10380.0,10108.0,10212.0
BTC,9/15/19,10425.0,10445.0,10276.0,10284.0
BTC,9/14/19,10268.0,10428.0,10260.0,10425.0
BTC,9/13/19,10337.0,10470.0,10173.0,10268.0
BTC,9/12/19,10108.0,10375.0,10054.0,10335.0
BTC,9/11/19,10059.0,10224.0,9869.0,10106.0
BTC,9/10/19,10239.0,10388.0,9945.0,10059.0
BTC,9/9/19,10370.0,10536.0,10101.0,10239.0
BTC,9/8/19,10522.0,10593.0,10301.0,10366.0
BTC,9/7/19,10358.0,10564.0,10299.0,10522.0
BTC,9/6/19,10520.0,10933.0,10232.0,10357.0
BTC,9/5/19,10629.0,10696.0,10483.0,10523.0
BTC,9/4/19,10714.0,10825.0,10401.0,10631.0
BTC,9/3/19,10407.0,10768.0,10297.0,10713.0
BTC,9/2/19,9644.0,10460.0,9644.0,10407.0
BTC,9/1/19,9505.0,9689.0,9480.0,9641.0
BTC,8/31/19,9635.0,9656.0,9466.0,9505.0
BTC,8/30/19,9530.0,9687.0,9370.0,9638.0
BTC,8/29/19,9672.0,9752.0,9345.0,9530.0
BTC,8/28/19,10144.0,10281.0,9599.0,9673.0
BTC,8/27/19,10270.0,10400.0,10033.0,10144.0
BTC,8/26/19,10001.0,10645.0,9936.0,10268.0
BTC,8/25/19,10105.0,10329.0,9972.0,10003.0
BTC,8/24/19,10365.0,10454.0,9913.0,10105.0
BTC,8/23/19,10186.0,10460.0,10064.0,10357.0
BTC,8/22/19,10156.0,10230.0,9779.0,10186.0
BTC,8/21/19,10707.0,10849.0,9891.0,10162.0
BTC,8/20/19,10685.0,10957.0,10582.0,10707.0
BTC,8/19/19,10370.0,10836.0,10276.0,10677.0
BTC,8/18/19,10080.0,10511.0,10079.0,10370.0
BTC,8/17/19,10398.0,10487.0,10027.0,10074.0
BTC,8/16/19,10380.0,10549.0,9775.0,10398.0
BTC,8/15/19,10177.0,10398.0,9517.0,10374.0
BTC,8/14/19,10889.0,10901.0,10070.0,10177.0
BTC,8/13/19,11428.0,11442.0,10778.0,10898.0
BTC,8/12/19,11418.0,11563.0,11275.0,11428.0
BTC,8/11/19,11321.0,11468.0,11119.0,11411.0
BTC,8/10/19,11878.0,11977.0,11239.0,11321.0
BTC,8/9/19,11616.0,12072.0,11615.0,11879.0
BTC,8/8/19,11868.0,12040.0,11518.0,11616.0
BTC,8/7/19,11650.0,12127.0,11230.0,11866.0
BTC,8/6/19,11725.0,12307.0,11583.0,11650.0
BTC,8/5/19,10943.0,11944.0,10819.0,11722.0
BTC,8/4/19,10888.0,11031.0,10590.0,10943.0
BTC,8/3/19,10403.0,10916.0,10368.0,10881.0
BTC,8/2/19,10414.0,10662.0,10339.0,10393.0
BTC,8/1/19,10029.0,10478.0,9897.0,10414.0
BTC,7/31/19,9533.0,10091.0,9530.0,10033.0
BTC,7/30/19,9516.0,9726.0,9390.0,9533.0
BTC,7/29/19,9512.0,9705.0,9124.0,9517.0
BTC,7/28/19,9444.0,9556.0,9334.0,9512.0
BTC,7/27/19,9832.0,10183.0,9330.0,9449.0
BTC,7/26/19,9875.0,9940.0,9668.0,9839.0
BTC,7/25/19,9676.0,10183.0,9667.0,9873.0
BTC,7/24/19,10145.0,10145.0,9550.0,9685.0
BTC,7/23/19,10323.0,10382.0,9884.0,10163.0
BTC,7/22/19,10504.0,10664.0,10076.0,10323.0
BTC,7/21/19,10933.0,11082.0,10335.0,10509.0
BTC,7/20/19,10519.0,10989.0,10411.0,10929.0
BTC,7/19/19,10613.0,10766.0,10166.0,10509.0
BTC,7/18/19,9692.0,10733.0,9300.0,10609.0
BTC,7/17/19,9591.0,9964.0,9083.0,9692.0
BTC,7/16/19,10805.0,11051.0,9514.0,9597.0
BTC,7/15/19,10639.0,10937.0,9906.0,10805.0
BTC,7/14/19,10908.0,11437.0,10322.0,10647.0
BTC,7/13/19,11901.0,11919.0,10856.0,10908.0
BTC,7/12/19,11162.0,11908.0,11080.0,11888.0
BTC,7/11/19,11777.0,12185.0,10999.0,11162.0
BTC,7/10/19,12388.0,13181.0,11689.0,11805.0
BTC,7/9/19,12212.0,12815.0,12125.0,12388.0
BTC,7/8/19,11513.0,12280.0,11353.0,12212.0
BTC,7/7/19,11472.0,11616.0,11068.0,11513.0
BTC,7/6/19,11046.0,11715.0,10850.0,11478.0
BTC,7/5/19,11722.0,11747.0,10801.0,11046.0
BTC,7/4/19,11380.0,12057.0,11315.0,11732.0
BTC,7/3/19,10730.0,11570.0,10638.0,11380.0
BTC,7/2/19,10479.0,10927.0,9682.0,10775.0
BTC,7/1/19,11413.0,11425.0,10018.0,10495.0
BTC,6/30/19,12162.0,12208.0,10861.0,11413.0
BTC,6/29/19,12205.0,12426.0,11386.0,12162.0
BTC,6/28/19,10680.0,12382.0,10500.0,12216.0
BTC,6/27/19,12740.0,13297.0,10333.0,10680.0
BTC,6/26/19,11380.0,13814.0,11372.0,12796.0
BTC,6/25/19,10878.0,11482.0,10868.0,11380.0
BTC,6/24/19,11063.0,11283.0,10565.0,10878.0
BTC,6/23/19,10642.0,11122.0,10401.0,11081.0
BTC,6/22/19,9938.0,11195.0,9871.0,10646.0
BTC,6/21/19,9566.0,9941.0,9491.0,9941.0
BTC,6/20/19,9174.0,9604.0,9150.0,9566.0
BTC,6/19/19,9132.0,9214.0,8962.0,9174.0
BTC,6/18/19,9283.0,9463.0,8949.0,9135.0
BTC,6/17/19,8944.0,9403.0,8937.0,9287.0
BTC,6/16/19,8800.0,9386.0,8780.0,8942.0
BTC,6/15/19,8449.0,8889.0,8449.0,8800.0
BTC,6/14/19,8263.0,8461.0,8184.0,8449.0
BTC,6/13/19,8119.0,8287.0,8076.0,8267.0
BTC,6/12/19,7924.0,8256.0,7829.0,8113.0
BTC,6/11/19,7945.0,8052.0,7735.0,7924.0
BTC,6/10/19,7721.0,8059.0,7515.0,7945.0
BTC,6/9/19,7875.0,7966.0,7620.0,7721.0
BTC,6/8/19,7897.0,8064.0,7806.0,7875.0
BTC,6/7/19,7692.0,8124.0,7688.0,7920.0
BTC,6/6/19,7747.0,7870.0,7478.0,7692.0
BTC,6/5/19,7663.0,7914.0,7470.0,7747.0
BTC,6/4/19,8549.0,8553.0,7557.0,7663.0
BTC,6/3/19,8687.0,8751.0,8340.0,8550.0
BTC,6/2/19,8542.0,8822.0,8530.0,8681.0
BTC,6/1/19,8501.0,8621.0,8458.0,8539.0
BTC,5/31/19,8455.0,8508.0,8047.0,8501.0
BTC,5/30/19,8655.0,9090.0,8413.0,8455.0
BTC,5/29/19,8701.0,8767.0,8468.0,8656.0
BTC,5/28/19,8756.0,8849.0,8579.0,8701.0
BTC,5/27/19,8622.0,8938.0,8552.0,8752.0
BTC,5/26/19,8035.0,8762.0,7891.0,8622.0
BTC,5/25/19,8110.0,8147.0,7950.0,8035.0
BTC,5/24/19,7869.0,8170.0,7800.0,8106.0
BTC,5/23/19,7834.0,7864.0,7496.0,7854.0
BTC,5/22/19,8076.0,8102.0,7712.0,7834.0
BTC,5/21/19,7984.0,8110.0,7823.0,8076.0
BTC,5/20/19,8025.0,8283.0,7591.0,7984.0
BTC,5/19/19,7294.0,8129.0,7247.0,8023.0
BTC,5/18/19,7129.0,7491.0,7129.0,7293.0
BTC,5/17/19,7749.0,7948.0,6689.0,7131.0
BTC,5/16/19,8152.0,8354.0,7747.0,7749.0
BTC,5/15/19,7722.0,8243.0,7639.0,8152.0
BTC,5/14/19,7844.0,8278.0,7638.0,7709.0
BTC,5/13/19,7162.0,7919.0,6877.0,7832.0
BTC,5/12/19,7185.0,7535.0,6805.0,7163.0
BTC,5/11/19,6132.0,6455.0,6131.0,6325.0
BTC,5/10/19,6132.0,6455.0,6131.0,6325.0
BTC,5/9/19,5989.0,6170.0,5964.0,6131.0
BTC,5/8/19,5959.0,6015.0,5788.0,5989.0
BTC,5/7/19,5809.0,6065.0,5793.0,5965.0
BTC,5/6/19,5860.0,5880.0,5684.0,5809.0
BTC,5/5/19,5798.0,5932.0,5749.0,5860.0
BTC,5/4/19,5810.0,5925.0,5643.0,5786.0
BTC,5/3/19,5520.0,5909.0,5483.0,5809.0
BTC,5/2/19,5409.0,5539.0,5394.0,5520.0
BTC,5/1/19,5351.0,5444.0,5351.0,5410.0
BTC,4/30/19,5240.0,5389.0,5209.0,5351.0
BTC,4/29/19,5237.0,5295.0,5182.0,5240.0
BTC,4/28/19,5281.0,5320.0,5226.0,5238.0
BTC,4/27/19,5189.0,5294.0,5188.0,5280.0
BTC,4/26/19,5508.0,5512.0,5034.0,5189.0
BTC,4/25/19,5449.0,5525.0,5384.0,5508.0
BTC,4/24/19,5587.0,5632.0,5390.0,5449.0
BTC,4/23/19,5381.0,5622.0,5372.0,5587.0
BTC,4/22/19,5253.0,5437.0,5247.0,5381.0
BTC,4/21/19,5326.0,5349.0,5238.0,5253.0
BTC,4/20/19,5276.0,5370.0,5263.0,5326.0
BTC,4/19/19,5314.0,5356.0,5211.0,5276.0
BTC,4/18/19,5234.0,5320.0,5219.0,5314.0
BTC,4/17/19,5197.0,5274.0,5191.0,5235.0
BTC,4/16/19,5031.0,5232.0,5016.0,5195.0
BTC,4/15/19,5102.0,5198.0,4965.0,5031.0
BTC,4/14/19,5094.0,5120.0,5037.0,5102.0
BTC,4/13/19,5053.0,5129.0,5053.0,5094.0
BTC,4/12/19,5059.0,5115.0,4933.0,5052.0
BTC,4/11/19,5306.0,5343.0,4987.0,5058.0
BTC,4/10/19,5232.0,5466.0,5176.0,5306.0
BTC,4/9/19,5267.0,5316.0,5158.0,5232.0
BTC,4/8/19,5163.0,5341.0,5144.0,5265.0
BTC,4/7/19,5092.0,5192.0,4935.0,5163.0
BTC,4/6/19,5020.0,5248.0,4993.0,5089.0
BTC,4/5/19,4863.0,5080.0,4857.0,5020.0
BTC,4/4/19,5290.0,5331.0,4801.0,4863.0
BTC,4/3/19,4816.0,5308.0,4805.0,5290.0
BTC,4/2/19,4148.0,5062.0,4147.0,4815.0
BTC,4/1/19,4119.0,4171.0,4080.0,4148.0
BTC,3/31/19,4105.0,4128.0,4103.0,4119.0
BTC,3/30/19,4103.0,4156.0,4078.0,4105.0
BTC,3/29/19,4037.0,4129.0,4034.0,4103.0
BTC,3/28/19,4033.0,4060.0,4019.0,4037.0
BTC,3/27/19,3936.0,4054.0,3933.0,4033.0
BTC,3/26/19,3910.0,3945.0,3902.0,3937.0
BTC,3/25/19,3981.0,4001.0,3889.0,3908.0
BTC,3/24/19,3997.0,4011.0,3969.0,3981.0
BTC,3/23/19,4000.0,4025.0,3985.0,3997.0
BTC,3/22/19,3997.0,4020.0,3987.0,4000.0
BTC,3/21/19,4044.0,4084.0,3956.0,3997.0
BTC,3/20/19,4027.0,4049.0,4004.0,4044.0
BTC,3/19/19,4006.0,4046.0,3986.0,4027.0
BTC,3/18/19,4010.0,4049.0,3972.0,4006.0
BTC,3/17/19,4013.0,4024.0,3972.0,4010.0
BTC,3/16/19,3933.0,4073.0,3921.0,4012.0
BTC,3/15/19,3884.0,3941.0,3881.0,3934.0
BTC,3/14/19,3885.0,3925.0,3823.0,3884.0
BTC,3/13/19,3898.0,3905.0,3861.0,3885.0
BTC,3/12/19,3879.0,3911.0,3832.0,3898.0
BTC,3/11/19,3931.0,3944.0,3854.0,3880.0
BTC,3/10/19,3925.0,3952.0,3904.0,3931.0
BTC,3/9/19,3903.0,3978.0,3806.0,3925.0
BTC,3/8/19,3907.0,3944.0,3884.0,3909.0
BTC,3/7/19,3879.0,3923.0,3869.0,3906.0
BTC,3/6/19,3868.0,3907.0,3844.0,3878.0
BTC,3/5/19,3733.0,3901.0,3716.0,3869.0
BTC,3/4/19,3824.0,3839.0,3705.0,3733.0
BTC,3/3/19,3843.0,3854.0,3810.0,3824.0
BTC,3/2/19,3866.0,3870.0,3804.0,3843.0
BTC,3/1/19,3836.0,3878.0,3819.0,3866.0
BTC,2/28/19,3781.0,3916.0,3775.0,3836.0
BTC,2/27/19,3825.0,3860.0,3704.0,3781.0
BTC,2/26/19,3844.0,3866.0,3799.0,3825.0
BTC,2/25/19,3819.0,3894.0,3763.0,3844.0
BTC,2/24/19,4142.0,4217.0,3757.0,3818.0
BTC,2/23/19,3979.0,4184.0,3949.0,4142.0
BTC,2/22/19,3935.0,3995.0,3922.0,3979.0
BTC,2/21/19,3951.0,4027.0,3908.0,3935.0
BTC,2/20/19,3920.0,3992.0,3900.0,3952.0
BTC,2/19/19,3889.0,4006.0,3870.0,3918.0
BTC,2/18/19,3623.0,3939.0,3620.0,3890.0
BTC,2/17/19,3631.0,3697.0,3596.0,3628.0
BTC,2/16/19,3599.0,3647.0,3596.0,3631.0
BTC,2/15/19,3604.0,3644.0,3582.0,3599.0
BTC,2/14/19,3601.0,3618.0,3581.0,3604.0
BTC,2/13/19,3612.0,3663.0,3592.0,3601.0
BTC,2/12/19,3623.0,3649.0,3582.0,3611.0
BTC,2/11/19,3635.0,3685.0,3615.0,3623.0
BTC,2/10/19,3653.0,3663.0,3613.0,3635.0
BTC,2/9/19,3628.0,3671.0,3622.0,3653.0
BTC,2/8/19,3384.0,3738.0,3374.0,3630.0
BTC,2/7/19,3394.0,3406.0,3380.0,3384.0
BTC,2/6/19,3450.0,3464.0,3371.0,3394.0
BTC,2/5/19,3445.0,3458.0,3424.0,3450.0
BTC,2/4/19,3422.0,3461.0,3418.0,3445.0
BTC,2/3/19,3462.0,3509.0,3414.0,3421.0
BTC,2/2/19,3481.0,3485.0,3444.0,3462.0
BTC,2/1/19,3445.0,3484.0,3407.0,3481.0
BTC,1/31/19,3463.0,3498.0,3427.0,3445.0
BTC,1/30/19,3428.0,3488.0,3400.0,3463.0
BTC,1/29/19,3442.0,3465.0,3371.0,3429.0
BTC,1/28/19,3563.0,3563.0,3402.0,3442.0
BTC,1/27/19,3583.0,3591.0,3515.0,3563.0
BTC,1/26/19,3580.0,3669.0,3572.0,3583.0
BTC,1/25/19,3596.0,3606.0,3553.0,3580.0
BTC,1/24/19,3565.0,3617.0,3549.0,3596.0
BTC,1/23/19,3594.0,3627.0,3547.0,3565.0
BTC,1/22/19,3537.0,3625.0,3447.0,3595.0
BTC,1/21/19,3555.0,3570.0,3526.0,3537.0
BTC,1/20/19,3728.0,3731.0,3506.0,3555.0
BTC,1/19/19,3634.0,3784.0,3629.0,3727.0
BTC,1/18/19,3650.0,3673.0,3605.0,3634.0
BTC,1/17/19,3623.0,3667.0,3579.0,3650.0
BTC,1/16/19,3593.0,3688.0,3593.0,3623.0
BTC,1/15/19,3693.0,3714.0,3582.0,3593.0
BTC,1/14/19,3545.0,3732.0,3526.0,3693.0
BTC,1/13/19,3656.0,3675.0,3516.0,3545.0
BTC,1/12/19,3674.0,3676.0,3608.0,3655.0
BTC,1/11/19,3665.0,3718.0,3624.0,3674.0
BTC,1/10/19,4029.0,4067.0,3616.0,3665.0
BTC,1/9/19,4034.0,4077.0,4000.0,4029.0
BTC,1/8/19,4041.0,4136.0,4004.0,4034.0
BTC,1/7/19,4072.0,4110.0,3997.0,4040.0
BTC,1/6/19,3880.0,4072.0,3810.0,4072.0
BTC,1/5/19,3878.0,3912.0,3859.0,3880.0
BTC,1/4/19,3840.0,3895.0,3774.0,3878.0
BTC,1/3/19,3937.0,3964.0,3813.0,3841.0
BTC,1/2/19,3767.0,3943.0,3757.0,3931.0
BTC,1/1/19,3722.0,3788.0,3697.0,3769.0
BTC,12/31/18,3859.0,3888.0,3697.0,3721.0
BTC,12/30/18,3963.0,3971.0,3744.0,3859.0
BTC,12/29/18,3938.0,3981.0,3864.0,3963.0
BTC,12/28/18,3626.0,3994.0,3610.0,3939.0
BTC,12/27/18,3812.0,3877.0,3613.0,3631.0
BTC,12/26/18,3827.0,3899.0,3728.0,3809.0
BTC,12/25/18,4100.0,4111.0,3728.0,3827.0
BTC,12/24/18,3993.0,4284.0,3953.0,4100.0
BTC,12/23/18,3932.0,4103.0,3885.0,3999.0
BTC,12/22/18,3893.0,3979.0,3835.0,3933.0
BTC,12/21/18,4036.0,4190.0,3822.0,3893.0
BTC,12/20/18,3704.0,4210.0,3704.0,4036.0
BTC,12/19/18,3575.0,3960.0,3563.0,3704.0
BTC,12/18/18,3536.0,3608.0,3475.0,3574.0
BTC,12/17/18,3240.0,3613.0,3220.0,3539.0
BTC,12/16/18,3236.0,3298.0,3213.0,3241.0
BTC,12/15/18,3188.0,3266.0,3156.0,3236.0
BTC,12/14/18,3285.0,3324.0,3168.0,3188.0
BTC,12/13/18,3476.0,3477.0,3261.0,3287.0
BTC,12/12/18,3402.0,3521.0,3357.0,3476.0
BTC,12/11/18,3441.0,3467.0,3330.0,3403.0
BTC,12/10/18,3567.0,3624.0,3397.0,3441.0
BTC,12/9/18,3304.0,3672.0,3285.0,3567.0
BTC,12/8/18,3415.0,3503.0,3278.0,3298.0
BTC,12/7/18,3628.0,3654.0,3236.0,3396.0
BTC,12/6/18,3748.0,3863.0,3590.0,3628.0
BTC,12/5/18,3923.0,3942.0,3698.0,3748.0
BTC,12/4/18,3892.0,4062.0,3775.0,3923.0
BTC,12/3/18,4174.0,4180.0,3778.0,3892.0
BTC,12/2/18,4196.0,4286.0,4056.0,4179.0
BTC,12/1/18,3942.0,4274.0,3911.0,4196.0
BTC,11/30/18,4207.0,4311.0,3893.0,3947.0
BTC,11/29/18,4252.0,4414.0,4116.0,4207.0
BTC,11/28/18,3797.0,4370.0,3777.0,4252.0
BTC,11/27/18,3694.0,3820.0,3606.0,3802.0
BTC,11/26/18,4080.0,4122.0,3567.0,3678.0
BTC,11/25/18,3832.0,4130.0,3522.0,4088.0
BTC,11/24/18,4292.0,4404.0,3795.0,3832.0
BTC,11/23/18,4457.0,4472.0,4135.0,4292.0
BTC,11/22/18,4483.0,4617.0,4396.0,4458.0
BTC,11/21/18,4385.0,4663.0,4249.0,4487.0
BTC,11/20/18,4820.0,4929.0,4127.0,4369.0
BTC,11/19/18,5571.0,5583.0,4733.0,4820.0
BTC,11/18/18,5517.0,5645.0,5505.0,5571.0
BTC,11/17/18,5484.0,5566.0,5455.0,5518.0
BTC,11/16/18,5513.0,5643.0,5477.0,5479.0
BTC,11/15/18,5630.0,5711.0,5263.0,5508.0
BTC,11/14/18,6330.0,6342.0,5406.0,5630.0
BTC,11/13/18,6339.0,6357.0,6293.0,6330.0
BTC,11/12/18,6339.0,6407.0,6334.0,6339.0
BTC,11/11/18,6385.0,6386.0,6301.0,6342.0
BTC,11/10/18,6350.0,6395.0,6346.0,6385.0
BTC,11/9/18,6440.0,6446.0,6332.0,6351.0
BTC,11/8/18,6520.0,6529.0,6419.0,6440.0
BTC,11/7/18,6438.0,6555.0,6438.0,6520.0
BTC,11/6/18,6417.0,6467.0,6402.0,6438.0
BTC,11/5/18,6431.0,6455.0,6389.0,6417.0
BTC,11/4/18,6351.0,6473.0,6328.0,6431.0
BTC,11/3/18,6371.0,6376.0,6322.0,6351.0
BTC,11/2/18,6351.0,6396.0,6348.0,6371.0
BTC,11/1/18,6319.0,6354.0,6311.0,6351.0
BTC,10/31/18,6282.0,6359.0,6216.0,6319.0
BTC,10/30/18,6265.0,6312.0,6257.0,6281.0
BTC,10/29/18,6414.0,6437.0,6244.0,6265.0
BTC,10/28/18,6425.0,6436.0,6402.0,6414.0
BTC,10/27/18,6437.0,6454.0,6412.0,6424.0
BTC,10/26/18,6436.0,6484.0,6416.0,6437.0
BTC,10/25/18,6462.0,6465.0,6414.0,6437.0
BTC,10/24/18,6434.0,6500.0,6429.0,6462.0
BTC,10/23/18,6454.0,6458.0,6404.0,6434.0
BTC,10/22/18,6483.0,6483.0,6416.0,6455.0
BTC,10/21/18,6448.0,6502.0,6443.0,6483.0
BTC,10/20/18,6417.0,6466.0,6404.0,6448.0
BTC,10/19/18,6446.0,6467.0,6409.0,6417.0
BTC,10/18/18,6509.0,6553.0,6428.0,6446.0
BTC,10/17/18,6521.0,6558.0,6477.0,6509.0
BTC,10/16/18,6469.0,6591.0,6452.0,6522.0
BTC,10/15/18,6251.0,6961.0,6189.0,6469.0
BTC,10/14/18,6221.0,6303.0,6221.0,6251.0
BTC,10/13/18,6241.0,6246.0,6203.0,6221.0
BTC,10/12/18,6228.0,6264.0,6142.0,6241.0
BTC,10/11/18,6559.0,6559.0,6126.0,6226.0
BTC,10/10/18,6596.0,6614.0,6464.0,6559.0
BTC,10/9/18,6640.0,6642.0,6567.0,6596.0
BTC,10/8/18,6543.0,6672.0,6541.0,6640.0
BTC,10/7/18,6563.0,6569.0,6506.0,6543.0
BTC,10/6/18,6551.0,6654.0,6542.0,6562.0
BTC,10/5/18,6556.0,6589.0,6525.0,6551.0
BTC,10/4/18,6448.0,6595.0,6423.0,6556.0
BTC,10/3/18,6532.0,6545.0,6410.0,6448.0
BTC,10/2/18,6556.0,6600.0,6468.0,6532.0
BTC,10/1/18,6564.0,6643.0,6501.0,6556.0
BTC,9/30/18,6581.0,6639.0,6528.0,6562.0
BTC,9/29/18,6646.0,6652.0,6467.0,6580.0
BTC,9/28/18,6696.0,6794.0,6536.0,6646.0
BTC,9/27/18,6501.0,6731.0,6432.0,6696.0
BTC,9/26/18,6387.0,6540.0,6373.0,6501.0
BTC,9/25/18,6625.0,6630.0,6334.0,6392.0
BTC,9/24/18,6677.0,6719.0,6576.0,6628.0
BTC,9/23/18,6717.0,6768.0,6664.0,6677.0
