Crypto,Date,Open,High,Low,Close
XRP,6/27/22,0.37,0.37,0.35,0.35
XRP,6/26/22,0.36,0.37,0.36,0.37
XRP,6/25/22,0.36,0.37,0.35,0.36
XRP,6/24/22,0.33,0.39,0.33,0.36
XRP,6/23/22,0.32,0.33,0.32,0.33
XRP,6/22/22,0.33,0.33,0.32,0.32
XRP,6/21/22,0.32,0.34,0.32,0.33
XRP,6/20/22,0.33,0.33,0.31,0.32
XRP,6/19/22,0.29,0.33,0.29,0.33
XRP,6/18/22,0.32,0.33,0.29,0.29
XRP,6/17/22,0.32,0.34,0.31,0.32
XRP,6/16/22,0.33,0.35,0.31,0.32
XRP,6/15/22,0.31,0.33,0.3,0.33
XRP,6/14/22,0.32,0.33,0.29,0.31
XRP,6/13/22,0.35,0.36,0.3,0.32
XRP,6/12/22,0.36,0.37,0.34,0.35
XRP,6/11/22,0.38,0.39,0.36,0.36
XRP,6/10/22,0.4,0.41,0.38,0.38
XRP,6/9/22,0.4,0.4,0.4,0.4
XRP,6/8/22,0.41,0.41,0.4,0.4
XRP,6/7/22,0.4,0.42,0.38,0.41
XRP,6/6/22,0.4,0.41,0.39,0.4
XRP,6/5/22,0.39,0.4,0.39,0.4
XRP,6/4/22,0.39,0.39,0.38,0.39
XRP,6/3/22,0.4,0.41,0.38,0.39
XRP,6/2/22,0.39,0.4,0.39,0.4
XRP,6/1/22,0.42,0.43,0.39,0.39
XRP,5/31/22,0.41,0.43,0.41,0.42
XRP,5/30/22,0.39,0.41,0.39,0.41
XRP,5/29/22,0.39,0.39,0.38,0.39
XRP,5/28/22,0.38,0.39,0.38,0.39
XRP,5/27/22,0.39,0.4,0.38,0.38
XRP,5/26/22,0.41,0.41,0.38,0.39
XRP,5/25/22,0.41,0.41,0.4,0.41
XRP,5/24/22,0.41,0.42,0.39,0.41
XRP,5/23/22,0.42,0.43,0.41,0.41
XRP,5/22/22,0.41,0.42,0.41,0.42
XRP,5/21/22,0.41,0.42,0.4,0.41
XRP,5/20/22,0.42,0.44,0.4,0.41
XRP,5/19/22,0.42,0.42,0.39,0.42
XRP,5/18/22,0.43,0.44,0.4,0.42
XRP,5/17/22,0.43,0.44,0.42,0.43
XRP,5/16/22,0.44,0.45,0.41,0.43
XRP,5/15/22,0.41,0.44,0.41,0.44
XRP,5/14/22,0.43,0.44,0.4,0.41
XRP,5/13/22,0.38,0.46,0.37,0.43
XRP,5/12/22,0.37,0.43,0.33,0.38
XRP,5/11/22,0.51,0.52,0.37,0.37
XRP,5/10/22,0.5,0.54,0.47,0.51
XRP,5/9/22,0.57,0.58,0.48,0.5
XRP,5/8/22,0.59,0.59,0.56,0.57
XRP,5/7/22,0.6,0.6,0.59,0.59
XRP,5/6/22,0.6,0.61,0.59,0.6
XRP,5/5/22,0.64,0.66,0.58,0.6
XRP,5/4/22,0.61,0.65,0.6,0.64
XRP,5/3/22,0.61,0.63,0.6,0.6
XRP,5/2/22,0.6,0.63,0.6,0.61
XRP,5/1/22,0.61,0.61,0.57,0.6
XRP,4/30/22,0.61,0.63,0.6,0.61
XRP,4/29/22,0.65,0.65,0.6,0.61
XRP,4/28/22,0.65,0.66,0.63,0.65
XRP,4/27/22,0.65,0.66,0.63,0.65
XRP,4/26/22,0.68,0.71,0.64,0.65
XRP,4/25/22,0.7,0.7,0.65,0.68
XRP,4/24/22,0.71,0.71,0.7,0.7
XRP,4/23/22,0.73,0.73,0.71,0.71
XRP,4/22/22,0.73,0.74,0.71,0.73
XRP,4/21/22,0.75,0.77,0.73,0.74
XRP,4/20/22,0.77,0.78,0.74,0.75
XRP,4/19/22,0.76,0.78,0.76,0.77
XRP,4/18/22,0.77,0.77,0.73,0.76
XRP,4/17/22,0.78,0.79,0.76,0.77
XRP,4/16/22,0.78,0.8,0.77,0.78
XRP,4/15/22,0.72,0.8,0.72,0.78
XRP,4/14/22,0.72,0.74,0.71,0.72
XRP,4/13/22,0.7,0.73,0.7,0.72
XRP,4/12/22,0.7,0.72,0.68,0.7
XRP,4/11/22,0.77,0.77,0.7,0.7
XRP,4/10/22,0.76,0.77,0.76,0.77
XRP,4/9/22,0.76,0.77,0.75,0.76
XRP,4/8/22,0.78,0.79,0.75,0.76
XRP,4/7/22,0.78,0.79,0.75,0.78
XRP,4/6/22,0.82,0.82,0.76,0.78
XRP,4/5/22,0.82,0.84,0.82,0.82
XRP,4/4/22,0.84,0.85,0.81,0.82
XRP,4/3/22,0.83,0.85,0.82,0.84
XRP,4/2/22,0.83,0.85,0.82,0.83
XRP,4/1/22,0.82,0.83,0.8,0.83
XRP,3/31/22,0.86,0.87,0.79,0.82
XRP,3/30/22,0.86,0.87,0.85,0.86
XRP,3/29/22,0.9,0.9,0.85,0.86
XRP,3/28/22,0.85,0.91,0.85,0.9
XRP,3/27/22,0.83,0.85,0.83,0.85
XRP,3/26/22,0.83,0.83,0.82,0.83
XRP,3/25/22,0.85,0.85,0.82,0.83
XRP,3/24/22,0.83,0.85,0.83,0.85
XRP,3/23/22,0.84,0.85,0.82,0.83
XRP,3/22/22,0.84,0.86,0.83,0.83
XRP,3/21/22,0.8,0.85,0.79,0.84
XRP,3/20/22,0.82,0.82,0.8,0.8
XRP,3/19/22,0.79,0.83,0.79,0.82
XRP,3/18/22,0.79,0.8,0.78,0.79
XRP,3/17/22,0.79,0.8,0.78,0.79
XRP,3/16/22,0.77,0.79,0.76,0.79
XRP,3/15/22,0.76,0.78,0.74,0.77
XRP,3/14/22,0.79,0.79,0.74,0.76
XRP,3/13/22,0.79,0.8,0.78,0.79
XRP,3/12/22,0.81,0.85,0.78,0.79
XRP,3/11/22,0.74,0.81,0.73,0.81
XRP,3/10/22,0.76,0.78,0.72,0.74
XRP,3/9/22,0.72,0.77,0.72,0.76
XRP,3/8/22,0.72,0.73,0.71,0.72
XRP,3/7/22,0.74,0.75,0.7,0.72
XRP,3/6/22,0.74,0.76,0.73,0.74
XRP,3/5/22,0.72,0.77,0.7,0.75
XRP,3/4/22,0.75,0.76,0.71,0.72
XRP,3/3/22,0.77,0.79,0.73,0.75
XRP,3/2/22,0.78,0.79,0.76,0.77
XRP,3/1/22,0.77,0.8,0.76,0.78
XRP,2/28/22,0.72,0.78,0.71,0.77
XRP,2/27/22,0.76,0.76,0.7,0.72
XRP,2/26/22,0.73,0.79,0.73,0.76
XRP,2/25/22,0.7,0.74,0.68,0.74
XRP,2/24/22,0.7,0.72,0.62,0.7
XRP,2/23/22,0.71,0.74,0.7,0.7
XRP,2/22/22,0.71,0.73,0.67,0.71
XRP,2/21/22,0.77,0.8,0.72,0.72
XRP,2/20/22,0.81,0.82,0.77,0.77
XRP,2/19/22,0.77,0.85,0.77,0.81
XRP,2/18/22,0.77,0.81,0.76,0.77
XRP,2/17/22,0.84,0.85,0.76,0.77
XRP,2/16/22,0.83,0.86,0.81,0.84
XRP,2/15/22,0.8,0.84,0.8,0.83
XRP,2/14/22,0.81,0.82,0.78,0.8
XRP,2/13/22,0.81,0.85,0.79,0.81
XRP,2/12/22,0.77,0.85,0.75,0.81
XRP,2/11/22,0.84,0.85,0.77,0.77
XRP,2/10/22,0.89,0.9,0.84,0.84
XRP,2/9/22,0.84,0.92,0.83,0.89
XRP,2/8/22,0.8,0.91,0.8,0.85
XRP,2/7/22,0.67,0.8,0.67,0.8
XRP,2/6/22,0.67,0.68,0.66,0.67
XRP,2/5/22,0.64,0.69,0.64,0.67
XRP,2/4/22,0.61,0.64,0.6,0.64
XRP,2/3/22,0.6,0.61,0.59,0.61
XRP,2/2/22,0.63,0.63,0.6,0.6
XRP,2/1/22,0.61,0.63,0.61,0.63
XRP,1/31/22,0.6,0.61,0.58,0.61
XRP,1/30/22,0.62,0.62,0.6,0.6
XRP,1/29/22,0.61,0.63,0.61,0.62
XRP,1/28/22,0.6,0.61,0.59,0.61
XRP,1/27/22,0.61,0.62,0.59,0.6
XRP,1/26/22,0.61,0.66,0.61,0.61
XRP,1/25/22,0.61,0.62,0.59,0.61
XRP,1/24/22,0.61,0.63,0.55,0.61
XRP,1/23/22,0.6,0.63,0.59,0.61
XRP,1/22/22,0.63,0.65,0.55,0.6
XRP,1/21/22,0.73,0.74,0.61,0.63
XRP,1/20/22,0.74,0.76,0.73,0.73
XRP,1/19/22,0.76,0.76,0.72,0.74
XRP,1/18/22,0.75,0.77,0.74,0.76
XRP,1/17/22,0.78,0.78,0.75,0.75
XRP,1/16/22,0.78,0.78,0.77,0.78
XRP,1/15/22,0.78,0.79,0.77,0.78
XRP,1/14/22,0.77,0.79,0.75,0.78
XRP,1/13/22,0.8,0.8,0.76,0.77
XRP,1/12/22,0.77,0.81,0.76,0.8
XRP,1/11/22,0.74,0.77,0.73,0.77
XRP,1/10/22,0.76,0.76,0.7,0.74
XRP,1/9/22,0.75,0.77,0.74,0.76
XRP,1/8/22,0.77,0.78,0.72,0.75
XRP,1/7/22,0.78,0.79,0.73,0.77
XRP,1/6/22,0.79,0.79,0.72,0.78
XRP,1/5/22,0.83,0.84,0.78,0.79
XRP,1/4/22,0.83,0.84,0.82,0.83
XRP,1/3/22,0.85,0.86,0.82,0.83
XRP,1/2/22,0.85,0.86,0.84,0.85
XRP,1/1/22,0.83,0.85,0.83,0.85
XRP,5/31/23,0.52,0.53,0.5,0.51
XRP,5/30/23,0.49,0.53,0.49,0.52
XRP,5/29/23,0.48,0.49,0.48,0.49
XRP,5/28/23,0.47,0.48,0.47,0.48
XRP,5/27/23,0.47,0.48,0.47,0.47
XRP,5/26/23,0.45,0.47,0.45,0.47
XRP,5/25/23,0.45,0.45,0.44,0.45
XRP,5/24/23,0.46,0.47,0.45,0.45
XRP,5/23/23,0.46,0.47,0.46,0.46
XRP,5/22/23,0.46,0.47,0.45,0.46
XRP,5/21/23,0.47,0.47,0.46,0.46
XRP,5/20/23,0.47,0.47,0.46,0.47
XRP,5/19/23,0.46,0.47,0.46,0.47
XRP,5/18/23,0.45,0.47,0.44,0.46
XRP,5/17/23,0.42,0.46,0.42,0.45
XRP,5/16/23,0.43,0.43,0.42,0.42
XRP,5/15/23,0.43,0.43,0.42,0.43
XRP,5/14/23,0.42,0.43,0.42,0.43
XRP,5/13/23,0.43,0.43,0.42,0.42
XRP,5/12/23,0.42,0.44,0.42,0.43
XRP,5/11/23,0.43,0.43,0.41,0.42
XRP,5/10/23,0.42,0.43,0.41,0.43
XRP,5/9/23,0.42,0.43,0.42,0.42
XRP,5/8/23,0.46,0.46,0.41,0.42
XRP,5/7/23,0.46,0.46,0.46,0.46
XRP,5/6/23,0.47,0.47,0.45,0.46
XRP,5/5/23,0.46,0.47,0.46,0.47
XRP,5/4/23,0.46,0.47,0.46,0.46
XRP,5/3/23,0.46,0.47,0.45,0.46
XRP,5/2/23,0.46,0.47,0.46,0.46
XRP,5/1/23,0.47,0.47,0.46,0.46
XRP,4/30/23,0.48,0.48,0.47,0.47
XRP,4/29/23,0.48,0.49,0.47,0.48
XRP,4/28/23,0.47,0.48,0.46,0.48
XRP,4/27/23,0.46,0.47,0.45,0.47
XRP,4/26/23,0.47,0.48,0.44,0.46
XRP,4/25/23,0.46,0.47,0.45,0.47
XRP,4/24/23,0.46,0.48,0.45,0.46
XRP,4/23/23,0.47,0.47,0.45,0.46
XRP,4/22/23,0.44,0.48,0.44,0.47
XRP,4/21/23,0.47,0.48,0.44,0.44
XRP,4/20/23,0.49,0.5,0.47,0.47
XRP,4/19/23,0.52,0.54,0.48,0.49
XRP,4/18/23,0.51,0.53,0.51,0.52
XRP,4/17/23,0.52,0.52,0.51,0.51
XRP,4/16/23,0.52,0.52,0.52,0.52
XRP,4/15/23,0.53,0.53,0.52,0.52
XRP,4/14/23,0.51,0.55,0.51,0.53
XRP,4/13/23,0.5,0.52,0.5,0.51
XRP,4/12/23,0.52,0.52,0.5,0.5
XRP,4/11/23,0.51,0.53,0.51,0.52
XRP,4/10/23,0.5,0.51,0.5,0.51
XRP,4/9/23,0.51,0.51,0.5,0.5
XRP,4/8/23,0.51,0.51,0.5,0.51
XRP,4/7/23,0.5,0.51,0.5,0.51
XRP,4/6/23,0.5,0.51,0.49,0.5
XRP,4/5/23,0.51,0.53,0.5,0.5
XRP,4/4/23,0.49,0.51,0.48,0.51
XRP,4/3/23,0.52,0.52,0.49,0.49
XRP,4/2/23,0.51,0.53,0.5,0.52
XRP,4/1/23,0.54,0.55,0.5,0.51
XRP,3/31/23,0.53,0.55,0.53,0.55
XRP,3/30/23,0.55,0.56,0.52,0.53
XRP,3/29/23,0.52,0.58,0.51,0.55
XRP,3/28/23,0.47,0.53,0.47,0.52
XRP,3/27/23,0.44,0.49,0.44,0.47
XRP,3/26/23,0.45,0.46,0.44,0.44
XRP,3/25/23,0.42,0.46,0.42,0.45
XRP,3/24/23,0.44,0.45,0.42,0.42
XRP,3/23/23,0.42,0.46,0.41,0.44
XRP,3/22/23,0.49,0.49,0.41,0.42
XRP,3/21/23,0.38,0.49,0.37,0.49
XRP,3/20/23,0.39,0.39,0.37,0.38
XRP,3/19/23,0.38,0.4,0.37,0.39
XRP,3/18/23,0.37,0.39,0.37,0.38
XRP,3/17/23,0.36,0.38,0.36,0.37
XRP,3/16/23,0.36,0.37,0.36,0.36
XRP,3/15/23,0.38,0.38,0.36,0.36
XRP,3/14/23,0.37,0.39,0.37,0.38
XRP,3/13/23,0.37,0.38,0.36,0.37
XRP,3/12/23,0.36,0.37,0.35,0.37
XRP,3/11/23,0.37,0.38,0.36,0.36
XRP,3/10/23,0.37,0.38,0.36,0.37
XRP,3/9/23,0.39,0.4,0.36,0.37
XRP,3/8/23,0.38,0.4,0.37,0.39
XRP,3/7/23,0.37,0.38,0.37,0.38
XRP,3/6/23,0.37,0.37,0.36,0.37
XRP,3/5/23,0.37,0.38,0.37,0.37
XRP,3/4/23,0.37,0.38,0.37,0.37
XRP,3/3/23,0.38,0.38,0.36,0.37
XRP,3/2/23,0.38,0.38,0.37,0.38
XRP,3/1/23,0.38,0.38,0.37,0.38
XRP,2/28/23,0.38,0.38,0.37,0.38
XRP,2/27/23,0.38,0.38,0.37,0.38
XRP,2/26/23,0.37,0.38,0.37,0.38
XRP,2/25/23,0.38,0.38,0.37,0.37
XRP,2/24/23,0.39,0.39,0.37,0.38
XRP,2/23/23,0.39,0.4,0.39,0.39
XRP,2/22/23,0.39,0.4,0.38,0.39
XRP,2/21/23,0.4,0.4,0.39,0.39
XRP,2/20/23,0.39,0.41,0.38,0.4
XRP,2/19/23,0.39,0.4,0.39,0.39
XRP,2/18/23,0.4,0.4,0.39,0.39
XRP,2/17/23,0.39,0.4,0.38,0.4
XRP,2/16/23,0.4,0.4,0.39,0.39
XRP,2/15/23,0.38,0.4,0.38,0.4
XRP,2/14/23,0.37,0.38,0.36,0.38
XRP,2/13/23,0.38,0.38,0.36,0.37
XRP,2/12/23,0.38,0.38,0.38,0.38
XRP,2/11/23,0.38,0.38,0.38,0.38
XRP,2/10/23,0.39,0.39,0.37,0.38
XRP,2/9/23,0.4,0.41,0.38,0.39
XRP,2/8/23,0.4,0.41,0.39,0.4
XRP,2/7/23,0.4,0.4,0.39,0.4
XRP,2/6/23,0.4,0.4,0.39,0.4
XRP,2/5/23,0.41,0.42,0.4,0.4
XRP,2/4/23,0.41,0.42,0.41,0.41
XRP,2/3/23,0.41,0.41,0.41,0.41
XRP,2/2/23,0.41,0.42,0.41,0.41
XRP,2/1/23,0.4,0.42,0.4,0.41
XRP,1/31/23,0.39,0.41,0.39,0.4
XRP,1/30/23,0.41,0.42,0.39,0.39
XRP,1/29/23,0.41,0.42,0.41,0.41
XRP,1/28/23,0.41,0.42,0.41,0.41
XRP,1/27/23,0.41,0.41,0.4,0.41
XRP,1/26/23,0.42,0.42,0.41,0.41
XRP,1/25/23,0.42,0.42,0.4,0.42
XRP,1/24/23,0.43,0.43,0.41,0.42
XRP,1/23/23,0.4,0.43,0.4,0.43
XRP,1/22/23,0.41,0.41,0.4,0.4
XRP,1/21/23,0.41,0.42,0.4,0.41
XRP,1/20/23,0.39,0.41,0.39,0.41
XRP,1/19/23,0.39,0.4,0.38,0.39
XRP,1/18/23,0.39,0.4,0.37,0.39
XRP,1/17/23,0.39,0.4,0.38,0.39
XRP,1/16/23,0.39,0.41,0.38,0.39
XRP,1/15/23,0.39,0.4,0.38,0.39
XRP,1/14/23,0.38,0.41,0.38,0.39
XRP,1/13/23,0.38,0.39,0.37,0.38
XRP,1/12/23,0.37,0.38,0.36,0.38
XRP,1/11/23,0.35,0.38,0.35,0.37
XRP,1/10/23,0.35,0.35,0.34,0.35
XRP,1/9/23,0.34,0.36,0.34,0.35
XRP,1/8/23,0.34,0.34,0.34,0.34
XRP,1/7/23,0.34,0.35,0.34,0.34
XRP,1/6/23,0.34,0.34,0.33,0.34
XRP,1/5/23,0.35,0.35,0.34,0.34
XRP,1/4/23,0.35,0.35,0.34,0.35
XRP,1/3/23,0.35,0.35,0.34,0.35
XRP,1/2/23,0.34,0.35,0.31,0.35
XRP,1/1/23,0.34,0.34,0.34,0.34
XRP,12/31/21,0.84,0.85,0.8,0.83
XRP,12/30/21,0.83,0.86,0.8,0.84
XRP,12/29/21,0.86,0.86,0.81,0.83
XRP,12/28/21,0.94,0.94,0.85,0.86
XRP,12/27/21,0.92,0.96,0.92,0.94
XRP,12/26/21,0.93,0.93,0.91,0.92
XRP,12/25/21,0.91,0.93,0.9,0.93
XRP,12/24/21,1.01,1.01,0.91,0.91
XRP,12/23/21,0.96,1.02,0.94,1.01
XRP,12/22/21,0.94,0.97,0.93,0.96
XRP,12/21/21,0.87,0.94,0.85,0.94
XRP,12/20/21,0.83,0.92,0.83,0.87
XRP,12/19/21,0.83,0.84,0.82,0.83
XRP,12/18/21,0.8,0.83,0.79,0.83
XRP,12/17/21,0.81,0.83,0.78,0.8
XRP,12/16/21,0.84,0.84,0.81,0.81
XRP,12/15/21,0.82,0.84,0.78,0.84
XRP,12/14/21,0.78,0.82,0.77,0.82
XRP,12/13/21,0.85,0.85,0.76,0.78
XRP,12/12/21,0.83,0.86,0.81,0.85
XRP,12/11/21,0.83,0.84,0.79,0.83
XRP,12/10/21,0.86,0.89,0.81,0.83
XRP,12/9/21,0.86,0.93,0.83,0.86
XRP,12/8/21,0.82,0.88,0.81,0.86
XRP,12/7/21,0.82,0.85,0.81,0.82
XRP,12/6/21,0.8,0.82,0.75,0.82
XRP,12/5/21,0.83,0.86,0.77,0.8
XRP,12/4/21,0.93,0.93,0.62,0.83
XRP,12/3/21,0.98,0.98,0.9,0.93
XRP,12/2/21,0.99,0.99,0.96,0.98
XRP,12/1/21,1.0,1.02,0.98,0.99
XRP,11/30/21,1.0,1.03,0.97,1.0
XRP,11/29/21,0.96,1.0,0.95,1.0
XRP,11/28/21,0.94,0.96,0.89,0.96
XRP,11/27/21,0.95,0.97,0.94,0.94
XRP,11/26/21,1.05,1.05,0.92,0.95
XRP,11/25/21,1.03,1.06,1.02,1.05
XRP,11/24/21,1.06,1.07,1.01,1.03
XRP,11/23/21,1.04,1.06,1.02,1.06
XRP,11/22/21,1.07,1.08,1.03,1.04
XRP,11/21/21,1.09,1.1,1.07,1.07
XRP,11/20/21,1.09,1.1,1.06,1.09
XRP,11/19/21,1.05,1.1,1.02,1.09
XRP,11/18/21,1.09,1.16,1.02,1.05
XRP,11/17/21,1.1,1.11,1.06,1.09
XRP,11/16/21,1.18,1.18,1.05,1.1
XRP,11/15/21,1.18,1.22,1.17,1.18
XRP,11/14/21,1.19,1.2,1.17,1.18
XRP,11/13/21,1.19,1.2,1.17,1.19
XRP,11/12/21,1.21,1.23,1.16,1.19
XRP,11/11/21,1.18,1.25,1.17,1.21
XRP,11/10/21,1.26,1.35,1.14,1.18
XRP,11/9/21,1.27,1.29,1.23,1.26
XRP,11/8/21,1.22,1.3,1.21,1.27
XRP,11/7/21,1.15,1.24,1.15,1.22
XRP,11/6/21,1.15,1.17,1.1,1.15
XRP,11/5/21,1.19,1.2,1.14,1.15
XRP,11/4/21,1.2,1.26,1.17,1.19
XRP,11/3/21,1.12,1.24,1.12,1.2
XRP,11/2/21,1.09,1.15,1.09,1.13
XRP,11/1/21,1.1,1.13,1.07,1.09
XRP,10/31/21,1.08,1.15,1.06,1.1
XRP,10/30/21,1.08,1.12,1.06,1.08
XRP,10/29/21,1.06,1.09,1.05,1.08
XRP,10/28/21,1.01,1.08,0.98,1.07
XRP,10/27/21,1.16,1.16,0.96,1.01
XRP,10/26/21,1.09,1.16,1.09,1.16
XRP,10/25/21,1.08,1.1,1.08,1.09
XRP,10/24/21,1.09,1.1,1.06,1.08
XRP,10/23/21,1.09,1.1,1.08,1.09
XRP,10/22/21,1.1,1.13,1.08,1.09
XRP,10/21/21,1.14,1.16,1.09,1.1
XRP,10/20/21,1.08,1.15,1.08,1.14
XRP,10/19/21,1.08,1.1,1.07,1.08
XRP,10/18/21,1.06,1.1,1.06,1.08
XRP,10/17/21,1.14,1.14,1.03,1.06
XRP,10/16/21,1.15,1.18,1.13,1.14
XRP,10/15/21,1.13,1.16,1.1,1.15
XRP,10/14/21,1.11,1.16,1.11,1.13
XRP,10/13/21,1.1,1.12,1.07,1.11
XRP,10/12/21,1.11,1.14,1.07,1.1
XRP,10/11/21,1.17,1.18,1.11,1.12
XRP,10/10/21,1.16,1.23,1.13,1.17
XRP,10/9/21,1.06,1.21,1.06,1.16
XRP,10/8/21,1.08,1.09,1.06,1.06
XRP,10/7/21,1.08,1.09,1.05,1.08
XRP,10/6/21,1.07,1.11,1.02,1.08
XRP,10/5/21,1.04,1.08,1.03,1.07
XRP,10/4/21,1.07,1.07,1.01,1.04
XRP,10/3/21,1.05,1.09,1.02,1.07
XRP,10/2/21,1.03,1.07,1.01,1.05
XRP,10/1/21,0.94,1.07,0.94,1.03
XRP,9/30/21,0.92,0.96,0.91,0.94
XRP,9/29/21,0.91,0.99,0.89,0.92
XRP,9/28/21,0.93,0.94,0.9,0.91
XRP,9/27/21,0.95,0.98,0.92,0.93
XRP,9/26/21,0.94,0.95,0.89,0.95
XRP,9/25/21,0.95,0.96,0.92,0.93
XRP,9/24/21,0.99,1.0,0.89,0.95
XRP,9/23/21,0.99,1.02,0.97,1.0
XRP,9/22/21,0.88,1.0,0.86,0.99
XRP,9/21/21,0.92,0.96,0.87,0.88
XRP,9/20/21,1.08,1.08,0.88,0.92
XRP,9/19/21,1.07,1.08,1.06,1.07
XRP,9/18/21,1.06,1.09,1.06,1.07
XRP,9/17/21,1.07,1.1,1.05,1.06
XRP,9/16/21,1.12,1.13,1.07,1.07
XRP,9/15/21,1.08,1.13,1.07,1.12
XRP,9/14/21,1.07,1.09,1.06,1.08
XRP,9/13/21,1.08,1.13,1.03,1.07
XRP,9/12/21,1.09,1.12,1.06,1.08
XRP,9/11/21,1.06,1.11,1.03,1.09
XRP,9/10/21,1.09,1.24,1.04,1.06
XRP,9/9/21,1.09,1.14,1.07,1.09
XRP,9/8/21,1.1,1.15,1.01,1.09
XRP,9/7/21,1.39,1.42,0.96,1.09
XRP,9/6/21,1.31,1.4,1.29,1.39
XRP,9/5/21,1.26,1.31,1.24,1.31
XRP,9/4/21,1.29,1.3,1.24,1.26
XRP,9/3/21,1.27,1.32,1.23,1.29
XRP,9/2/21,1.21,1.29,1.21,1.27
XRP,9/1/21,1.18,1.22,1.15,1.21
XRP,8/31/21,1.14,1.24,1.09,1.18
XRP,8/30/21,1.15,1.17,1.11,1.14
XRP,8/29/21,1.15,1.17,1.12,1.15
XRP,8/28/21,1.16,1.2,1.13,1.15
XRP,8/27/21,1.1,1.16,1.05,1.15
XRP,8/26/21,1.16,1.19,1.07,1.09
XRP,8/25/21,1.18,1.18,1.11,1.16
XRP,8/24/21,1.24,1.26,1.13,1.18
XRP,8/23/21,1.19,1.3,1.19,1.24
XRP,8/22/21,1.21,1.26,1.18,1.19
XRP,8/21/21,1.25,1.28,1.21,1.21
XRP,8/20/21,1.21,1.29,1.2,1.25
XRP,8/19/21,1.11,1.21,1.09,1.21
XRP,8/18/21,1.14,1.19,1.05,1.11
XRP,8/17/21,1.18,1.22,1.12,1.14
XRP,8/16/21,1.3,1.33,1.15,1.18
XRP,8/15/21,1.21,1.35,1.21,1.3
XRP,8/14/21,1.06,1.25,1.05,1.21
XRP,8/13/21,0.96,1.06,0.93,1.06
XRP,8/12/21,1.04,1.04,0.93,0.96
XRP,8/11/21,0.84,1.09,0.84,1.03
XRP,8/10/21,0.8,0.86,0.8,0.84
XRP,8/9/21,0.78,0.83,0.76,0.8
XRP,8/8/21,0.81,0.84,0.77,0.78
XRP,8/7/21,0.75,0.81,0.74,0.81
XRP,8/6/21,0.73,0.75,0.72,0.75
XRP,8/5/21,0.74,0.74,0.7,0.73
XRP,8/4/21,0.71,0.74,0.7,0.73
XRP,8/3/21,0.73,0.75,0.7,0.71
XRP,8/2/21,0.76,0.77,0.71,0.73
XRP,8/1/21,0.75,0.78,0.74,0.76
XRP,7/31/21,0.75,0.77,0.74,0.75
XRP,7/30/21,0.72,0.77,0.71,0.75
XRP,7/29/21,0.71,0.74,0.7,0.72
XRP,7/28/21,0.64,0.75,0.63,0.71
XRP,7/27/21,0.63,0.65,0.61,0.64
XRP,7/26/21,0.6,0.68,0.6,0.63
XRP,7/25/21,0.6,0.61,0.59,0.6
XRP,7/24/21,0.59,0.62,0.59,0.6
XRP,7/23/21,0.59,0.61,0.58,0.59
XRP,7/22/21,0.56,0.6,0.56,0.59
XRP,7/21/21,0.53,0.58,0.52,0.56
XRP,7/20/21,0.56,0.57,0.52,0.53
XRP,7/19/21,0.59,0.59,0.55,0.56
XRP,7/18/21,0.59,0.6,0.57,0.59
XRP,7/17/21,0.59,0.6,0.57,0.59
XRP,7/16/21,0.6,0.62,0.59,0.6
XRP,7/15/21,0.62,0.63,0.59,0.6
XRP,7/14/21,0.62,0.62,0.59,0.62
XRP,7/13/21,0.62,0.64,0.61,0.62
XRP,7/12/21,0.63,0.66,0.62,0.62
XRP,7/11/21,0.62,0.64,0.62,0.63
XRP,7/10/21,0.63,0.65,0.61,0.62
XRP,7/9/21,0.62,0.65,0.59,0.63
XRP,7/8/21,0.67,0.67,0.61,0.62
XRP,7/7/21,0.66,0.67,0.65,0.67
XRP,7/6/21,0.66,0.68,0.65,0.66
XRP,7/5/21,0.7,0.71,0.65,0.66
XRP,7/4/21,0.68,0.7,0.66,0.7
XRP,7/3/21,0.64,0.68,0.64,0.68
XRP,7/2/21,0.66,0.67,0.63,0.64
XRP,7/1/21,0.69,0.71,0.65,0.66
XRP,6/30/21,0.71,0.72,0.65,0.69
XRP,6/29/21,0.65,0.73,0.64,0.71
XRP,6/28/21,0.6,0.66,0.6,0.65
XRP,6/27/21,0.61,0.63,0.6,0.6
XRP,6/26/21,0.63,0.63,0.58,0.59
XRP,6/25/21,0.68,0.69,0.6,0.63
XRP,6/24/21,0.62,0.69,0.62,0.68
XRP,6/23/21,0.59,0.66,0.53,0.62
XRP,6/22/21,0.67,0.67,0.51,0.59
XRP,6/21/21,0.77,0.78,0.65,0.67
XRP,6/20/21,0.79,0.79,0.7,0.77
XRP,6/19/21,0.79,0.81,0.78,0.79
XRP,6/18/21,0.83,0.84,0.77,0.79
XRP,6/17/21,0.84,0.86,0.82,0.83
XRP,6/16/21,0.87,0.87,0.83,0.84
XRP,6/15/21,0.89,0.9,0.86,0.87
XRP,6/14/21,0.89,0.93,0.88,0.89
XRP,6/13/21,0.84,0.89,0.82,0.89
XRP,6/12/21,0.85,0.85,0.81,0.84
XRP,6/11/21,0.87,0.88,0.85,0.85
XRP,6/10/21,0.88,0.93,0.85,0.87
XRP,6/9/21,0.88,0.9,0.83,0.88
XRP,6/8/21,0.88,0.89,0.79,0.88
XRP,6/7/21,0.93,0.97,0.87,0.88
